LF0,LF1,LF2,LF3,LF4,LF5,LF6,LF7
5.465406,0.0,7.002432000000001,7.0494943,17.39774,3.8832169999999997,8.907597,0.0
6.0929265,0.0,6.660736,6.840921000000001,13.871588000000001,3.0763404,6.441004799999999,0.0
3.2219977,0.0,5.1848636,7.356555499999999,14.687755,3.950338,8.973616999999999,0.0
1.9932964,0.0,6.687415,0.532546,6.299144999999999,0.97874826,3.8358809999999997,0.0
3.6496489999999997,0.0,7.4526806,9.565737,15.996091,3.8596114999999998,9.717122999999999,0.0
0.8914033000000001,0.0,2.8499837,8.712013,16.206957,2.726745,7.6630273,0.0
2.0151117,0.0,8.1652355,9.842682,12.490509,3.6515777000000003,6.2722454,0.0
3.8223042,0.0,6.35449,10.105686,14.635015,3.9653761,8.336727999999999,0.0
2.9612484,0.0,7.595764999999999,11.403972999999999,11.266822,2.6143137999999997,2.098746,0.0
3.722886,0.6241339,2.2081625,2.9205772999999997,9.92153,2.393887,2.6332002,0.0
3.9426584000000005,0.0,7.581110000000001,5.8272233,12.627272999999999,4.157674,1.8915598000000002,0.0
2.290336,0.0,6.575819999999999,6.7089567,10.965453,3.6637125,3.5645626000000004,0.0
5.610477400000001,0.0,7.541461,11.253332,15.649429000000001,3.710022,8.346368,0.0
2.1077445,0.0,6.6773815,8.645592,13.511213,4.0180073,4.2618456,0.0
7.1958356,0.0,6.4019127000000005,3.4101758,12.580245,3.2383217999999996,5.7594156,0.0
4.870650299999999,0.0,7.50577,8.30412,15.719241,4.566285,5.069098,0.0
6.591853599999999,0.0,6.237186400000001,5.926186,12.0688925,4.947147,2.9082315,0.0
2.892292,0.0,5.434688599999999,6.552211799999999,14.301298999999998,4.7847013,5.5736294,0.0
4.238241,0.0,6.394179299999999,5.9224863,15.405189000000002,3.1013889999999997,7.5754247,0.0
3.3420718000000003,0.0,5.6448035,9.173183,13.382938000000001,3.9202790000000003,6.075864299999999,0.0
2.5144498,0.0,5.991421,7.204476,13.744039,2.2035515,7.8915954,0.0
1.0948781,2.003291,3.3397064,6.5499215,6.3488812,3.2742074,0.0,0.0
4.1584754,0.0,5.444147,8.586624,14.565488,3.976492,5.165298,0.0
4.4690557,0.0,6.151932700000001,7.719564,14.46008,3.0697495999999997,8.6853,0.0
5.065944,0.0,5.952069799999999,6.583197999999999,8.932723,4.452876,0.12802233,0.0
4.273875,0.0,6.4648010000000005,5.6292434,12.767182,2.971139,6.595385,0.0
0.08551139999999999,0.98037183,3.056679,7.815367,7.953548,2.4375807999999997,1.6267954,0.0
0.0,0.24841078,2.8706202999999997,4.4323277,6.3903155,0.0,5.562388400000001,0.0
0.0,0.0,3.6465924,5.2750287,9.142819,0.47248456,5.969146,0.0
0.21435189999999998,1.9190999,3.1770793999999998,5.115165,8.704517999999998,1.1684731000000002,2.651887,0.0
5.537511,1.6628846999999998,4.527501,9.538160000000001,6.0894866,1.7048314999999998,0.0010632388,0.0
5.3102584,0.0,6.9338809999999995,7.284884,13.227585000000001,4.3706474,2.4051285,0.0
0.62724984,1.1742848999999997,6.302586,1.3294823,5.255471,0.36883983,1.0153089,0.0
2.9337647000000002,0.0,0.7565703,5.2813419999999995,12.405831,1.9628025000000002,4.5391525999999995,0.0
8.374473,0.0,7.2398643,5.9005003,14.186725,4.4847093000000005,6.5852084,0.0
5.936788,0.0,5.441492,7.223650999999999,12.9061985,2.5510597,7.5040355,0.0
2.6415292999999997,1.6534746,3.7865915,0.85175425,4.360326000000001,2.0242516999999998,0.36152595,0.0
3.193452,0.0,7.002207,10.943809,16.873499,2.7433248,7.625205499999999,0.0
2.4598496,0.0,6.652788,6.0634165,15.115870000000001,2.1068368,7.205064999999999,0.0
3.9568157,0.0,6.5206947,5.7466550000000005,15.000410999999998,3.6243410000000003,8.270625,0.0
2.7900589,0.0,5.775956,6.2841153,15.102122,4.472351000000001,9.432376,0.0
1.2041473,0.0,5.5968523,4.7146506,11.480622,3.8880496,4.2898984,0.0
1.9551616000000003,0.0,8.472659,9.474569,11.864075999999999,2.870485,4.1444220000000005,0.0
6.758166,0.0,8.356657,5.8684769999999995,10.398271000000001,3.801086,4.3114,0.0
5.286132299999999,0.0,3.5797712999999995,7.780532400000001,14.996489000000002,3.821068,8.984889,0.0
2.9127498,0.0,7.4102573000000005,8.744542,17.159057999999998,4.884938,9.923036,0.0
2.2999392000000003,0.89251333,5.304991200000001,0.40979156,7.8543572,2.099079,1.3728917,0.0
3.1965744,0.0,8.282607,2.9880092,13.762248000000001,2.5494034,6.077304,0.0
5.151714,0.0,8.3265,5.260739,10.722158,1.7146031000000002,3.6363868999999998,0.0
2.1699033,0.0,5.1044602,10.080071,19.017256,2.1934392000000003,6.983128999999999,0.0
2.6008549,0.0,9.346706,8.992641,17.871054,2.6339855,8.2920065,0.0
7.9368360000000004,0.0,6.655975,5.259151,12.712299,3.8672676,6.908382400000001,0.0
2.4338257000000003,0.0,2.8792984,5.866986,17.282522,2.342257,7.222495599999999,0.0
4.4830440000000005,0.0,7.456169,3.4816306000000004,11.624272999999999,2.5608861000000003,7.5226307,0.0
1.3805163,0.18033868,7.760911,9.125488,10.491278999999999,3.0322998,1.5812471000000001,0.0
2.1419156000000004,0.0,9.472785,7.3427997000000005,16.204076999999998,2.9697994999999997,7.422092999999999,0.0
3.5611300000000004,0.0,9.141601,6.824981,14.524182000000001,2.5031244999999998,5.9101386,0.0
2.1612682,0.0,5.3824034,5.6592374,13.862734,3.9037144,3.554437,0.0
3.8568244,0.0,8.065419,10.621752,17.312452,2.706897,9.613754,0.0
7.130502000000001,0.0,6.689047,6.476155,15.1117935,2.9546292000000003,5.155225,0.0
0.0,0.82863736,4.840288,7.280514999999999,4.785096599999999,1.5427921999999998,3.236754,0.0
6.5265374000000005,0.0,3.8006897000000004,3.2260807000000002,13.702089,3.2792335,5.750642299999999,0.0
6.9524274,0.0,6.2298017,7.032597,18.16317,4.864312,9.853257000000001,0.0
5.1934333,0.0,7.2945905,8.142511,18.207666,4.49489,10.396269,0.0
1.6564898000000001,0.0,6.213543,5.208318,14.741572,2.5837135,4.817637,0.0
2.6502277999999997,1.4581698,3.0680182,2.887524,5.2803535,2.4114485,0.9795768,0.0
5.938358999999999,0.0,4.3577069999999996,4.2473054,15.307028,3.6916785000000005,6.694812299999999,0.0
1.2569283000000002,0.25913092,6.084818,5.322511,8.605704,3.817192,1.0203904000000001,0.0
6.7251389999999995,0.0,7.7190075,6.6364417,16.444328,4.0882760000000005,8.592938,0.0
3.1696720000000003,0.0,7.5136094,10.193444,15.379957000000001,4.2341986,9.135614,0.0
5.148136,0.0,6.436058999999999,6.2407580000000005,16.376448,3.6282193999999994,9.319875,0.0
9.992613,0.0,4.9147415,7.7394576,16.114160000000002,0.0,8.687084,0.0
5.8087,0.0,3.2006152,2.0924778,11.924375,3.1828322,4.8152347,0.0
3.7970345,0.0,5.650115,5.1018042999999995,12.827998,5.271122,1.6389630000000002,0.0
1.6104163999999999,0.0,6.364459,8.621344,15.380084,2.3011534,7.6693277,0.0
3.5057814,0.0,2.8079312,4.0268296999999995,7.090633,0.8771264999999999,4.6491666,0.0
2.0539465,0.0,6.235123000000001,8.777805,15.984548,2.8150887000000004,8.889459,0.0
3.5649104,0.0,7.6958303,10.639657000000001,15.237129999999999,4.6107597,2.608605,0.0
4.2379430000000005,0.0,7.819261,6.404595,14.993247,6.416875,3.2687777999999996,0.0
5.029856,0.0,1.7972959,3.2672234,12.377732,3.2930998999999996,4.4523425,0.0
3.1854205,0.0,7.592562700000001,10.38438,17.038439,3.491646,9.111099000000001,0.0
2.9082778,0.0,9.510378999999999,10.27914,16.480045,3.41676,9.049716,0.0
2.053844,0.0,6.878663499999999,9.7611685,16.064312,3.0200477,8.373213,0.0
4.5278482,0.0,6.4413395,5.651026,10.970982000000001,3.0765830000000003,3.7578769999999997,0.0
4.622056,0.7733675,3.6199782,4.2960709999999995,8.601058,1.4256626000000001,3.7838254,0.0
1.1999426000000002,0.0,7.566245599999999,4.8557587,13.349526000000001,3.0000918,7.0401177,0.0
5.2811832,0.0,6.014886,6.432221,13.837922,3.0880885,5.227869,0.0
0.37018454,0.0,5.020561,8.203623,13.886733,3.9684792,4.255169400000001,0.0
4.063423,0.0,5.9391099999999994,9.771167,8.896929,4.0199676,1.8098744999999998,0.0
3.4268994,0.0,7.254585700000001,3.8440866000000002,8.727186,0.28536275,6.3298974,0.0
4.6310887,1.457242,1.1977701,4.534887,10.367462,5.8957024,0.0,0.0
5.9998164,0.0,3.9932038999999997,4.4639754,16.069035999999997,5.3230023,4.359443,0.0
6.50094,0.0,3.9038943999999995,4.74241,15.912111999999999,5.3355879999999996,4.5537696,0.0
4.462612,0.0,3.6689925000000003,4.240357,12.199898,3.8612595,4.527803400000001,0.0
0.7027621999999999,0.004280109,2.3557127,6.757666,10.135183999999999,1.9978049,4.8700657,0.0
2.6102638,0.0,7.603253,8.467025999999999,13.415116000000001,4.1256533,1.8776423999999998,0.0
3.8678093000000002,0.0,7.1378837,7.812164999999999,15.111154999999998,2.770148,8.144105,0.0
2.2967284,0.0,7.405978999999999,8.692988,12.378846000000001,4.6088924,0.91449857,0.0
4.007486,0.0,1.9596716,6.536462,9.695093,3.1693544,5.2898498,0.0
2.7030849999999997,0.0,5.418554299999999,6.170601400000001,13.422248999999999,2.5510964,5.71568,0.0
2.5538328,0.0,4.960829,7.045076,11.073400999999999,1.7936229,7.0677824000000005,0.0
5.8781548,0.0,5.516634,4.204097,12.101768,1.8917223,6.7405257,0.0
1.9961432000000001,0.0,6.603873299999999,5.97743,9.673306,0.89649624,4.9217544,0.0
7.8375053,0.0,5.77453,5.2878112999999995,12.154752,1.869849,6.200060400000001,0.0
4.450728,1.624536,4.8053856,0.41557047,7.4873004000000005,2.5911777000000003,0.15518261,0.0
5.317945,0.0,6.3673725,9.618105,16.536392000000003,3.6677117,6.738925,0.0
5.089819,3.1496286000000002,1.8346995,0.7447166000000001,6.052833000000001,2.5175018,0.0,0.0
4.354129,0.0,7.116453599999999,7.4802084,15.344669,2.2009816000000004,7.408833500000001,0.0
2.1233153,0.0,8.303624000000001,7.322070599999999,14.100009,2.9255452,5.6359639999999995,0.0
3.0853539,0.0,4.103615799999999,5.754036,11.414742,0.67410153,4.445743599999999,0.0
5.684171,0.0,6.745655499999999,6.866062599999999,13.312563,2.4926076,8.947954,0.0
0.0,1.0349944,2.9519255,4.859358,9.952834,5.7602139999999995,0.64253163,0.0
7.14265,0.0,3.6982087999999997,6.6168447,14.172698,3.0946257,7.8653507,0.0
5.4564977,1.4805099,2.2832572,0.0,7.139279400000001,0.6831682,4.684693299999999,0.0
4.001046700000001,0.0,6.488449,7.4740787,17.46279,4.0033274,7.043147,0.0
4.4086394,0.5691113,4.9073005,0.0,9.903564999999999,5.910353700000001,1.9126112000000002,0.0
2.903864,0.0,7.936267,9.135515,14.989501,1.6703261000000003,3.7024055000000002,0.0
4.8762336,0.0,6.042038,10.58958,18.476361999999998,3.0395187999999997,9.871731,0.0
4.690459,0.0,7.2781677,5.721063,12.336886,2.996789,6.680022999999999,0.0
4.3380303,0.0,5.327189,4.9158773,12.339181,3.8390407999999994,5.1618905,0.0
2.827352,0.0,7.7305584000000005,10.404119999999999,14.634205999999999,2.707132,4.205668,0.0
6.067044,0.0,5.706947,3.8658407,14.01322,2.96943,6.729617599999999,0.0
2.9372482000000004,0.7509433000000001,2.561446,4.330045,8.118765,2.044669,2.7281106,0.0
2.1350130000000003,0.0,4.3270874,9.799422999999999,14.533942000000001,2.1248002,7.0923686,0.0
1.2937475,3.6967944999999998,2.561061,1.6544686999999998,8.038812,6.0423746,0.0,0.0
3.1726284,0.0,2.8330467,7.078937,13.359731,3.2602417,7.924581,0.0
5.2260137,0.0,7.320472200000001,5.845570599999999,14.922329000000001,5.1181254,5.459496499999999,0.0
1.3658388000000001,0.0,9.204814,10.659407,14.161263,3.9357324,2.6592495,0.0
3.1921382,1.3419722,0.32347919999999997,3.1661656000000002,8.971447999999999,3.4591832,2.4106273999999996,0.0
3.2751238,0.0,7.351830499999999,9.18288,16.571478,3.040059,8.707533,0.0
4.5347457,0.0,4.9213379999999995,8.048603,15.271806,2.3384566,8.434774,0.0
8.261603,0.0,4.6801653,5.635797,12.5770235,4.325025599999999,1.5788698,0.0
2.8853545,0.0,2.69099,1.6257739,9.55922,1.2544836000000001,5.1693620000000005,0.0
4.335012,0.0,7.817951,10.209291,15.204523000000002,2.942771,9.225622999999999,0.0
4.5427349999999995,0.0,4.654088,3.34726,8.326608,4.6080527,2.5343714,0.0
5.1136355,0.0,6.7053494,7.4338975000000005,14.665073999999999,5.917493299999999,4.6289315,0.0
1.8681949,2.5289599999999997,2.969452,2.5716271,8.366496000000001,3.7591242999999994,0.0,0.0
3.9870254999999997,0.0,7.153186,4.6942677,13.908252,2.9872632,3.903602,0.0
5.0427413,0.8942118,2.4722965,5.1406045,7.793839,0.007868011500000001,3.206655,0.0
0.8721780000000001,4.384539599999999,6.719175999999999,0.0,4.7073064,0.0,0.70931846,0.0
4.797901,0.0,7.275601400000001,5.613692299999999,14.110551999999998,4.429369,6.927410000000001,0.0
2.865905,0.0,3.6885239999999997,3.3197289,9.04013,1.9938930000000001,4.9724793,0.0
1.0878211000000002,0.0,5.7777085,5.919313,9.984475999999999,0.0,6.6278467,0.0
5.1035724,0.0,5.9341803,2.8668183999999997,16.186224,3.4022087999999995,7.162425,0.0
3.3887744,0.0,4.2861347,1.7812428,13.343281,1.9268447,1.592411,0.0
0.7303763000000001,4.3432474,2.2246246,0.96596545,6.045914,0.0,2.8032331000000004,0.0
4.932531,0.0,8.156705,3.7581949999999997,14.159734,4.186525,4.378525,0.0
5.3771949999999995,0.0,8.834678,6.636781,15.105681,2.9835796,6.3273706,0.0
2.8011312000000004,0.0,5.381808299999999,7.828560400000001,14.849765,4.922381,9.186132,0.0
4.4058720000000005,0.0,3.2111384999999997,5.152419999999999,8.58169,3.723124,4.8711996,0.0
1.2520993,0.0,8.841234,8.065227499999999,13.169038,5.264453,1.5143913999999998,0.0
2.3110647,0.0,5.661414,7.858397999999999,14.085427,1.1320374,8.29425,0.0
4.955671,0.0,7.043667999999999,7.020078999999999,12.611087,2.3590652999999997,4.3060555,0.0
0.384054,1.4088596000000002,3.294256,5.7867346,5.8132470000000005,0.0,2.4488916,0.0
5.4667754,0.0,4.9407263,7.669245200000001,15.806794,2.8022419999999997,8.061134,0.0
3.7196068999999996,0.0,4.157065,7.6430783,15.909701,4.4551706,6.594276400000001,0.0
0.59670526,0.7661398,4.0062428,8.08555,8.451858,4.3823357000000005,0.96945965,0.0
1.7804451000000001,0.0,5.054317500000001,7.559122599999999,12.619546000000001,4.2058043,4.163325,0.0
4.890248000000001,0.0,6.2381926,11.027178,14.269670000000001,5.570655,4.2504597,0.0
3.539536,0.0,7.3007383,10.430032,15.620797,4.62133,9.382986,0.0
0.9012931000000001,0.0,8.600773,7.7058372,17.729822,4.7535644,8.349047,0.0
2.1632272999999995,0.0,5.394314,4.694026,10.966992999999999,3.020554,4.1707582,0.0
0.8906332,0.0,11.196231,7.3007436000000006,13.705110999999999,2.6114004,7.0848207,0.0
5.6183114000000005,0.0,3.6011355000000003,1.7860433999999998,7.004256,2.3690515,2.661619,0.0
3.8049383000000003,0.0,5.839758,6.692968,13.977098999999999,3.2844808,6.8231955,0.0
1.7183734,0.0,9.564893,8.831899,15.339293,2.8234977999999997,8.376800999999999,0.0
2.6123574,0.0,5.786747,2.7459185,7.0315413,1.1456429,4.963296,0.0
3.5382545,0.0,6.8374243,4.1808033,11.290838,1.323783,5.669699700000001,0.0
3.1705353,0.0,5.69965,8.777289999999999,10.882438,2.6132631,7.8119564,0.0
4.79063,0.0,6.253577,5.5760508,12.004224,3.7054534,6.9625444000000005,0.0
8.094412,0.0,6.093102,2.0579761999999997,10.176455,3.5119576,6.192076999999999,0.0
2.1929722000000003,0.0,5.5822706,10.052877,10.982149,3.1977607999999997,1.6584576000000002,0.0
4.0349326,0.0,10.112706,5.2289653,14.295673,3.2994928,6.887447,0.0
0.00012023374400000001,0.0,4.748787999999999,7.7513857,11.069525,4.685713,2.3895657000000003,0.0
6.845161,0.0,10.09723,7.660742999999999,15.788018,4.148644399999999,7.962887299999999,0.0
4.777811499999999,0.0,6.731585000000001,8.068055000000001,14.709622,3.158957,7.989863000000001,0.0
5.396050499999999,0.0,4.383369999999999,7.4674059999999995,14.490758999999999,3.9821239,7.464534,0.0
4.2144914,0.0,6.912447,5.388733,13.046855,2.8253060000000003,6.939151,0.0
0.0,0.118285865,0.6555398,1.2668421,7.864660300000001,1.5425328,5.6795316,0.0
6.8659444,0.10549982,2.0519836,3.7115517,9.108535,1.6918721999999997,3.107785,0.0
2.7608976000000003,0.0,7.5437856,9.429397999999999,12.028372000000001,4.07604,1.7768973999999997,0.0
1.3590714,4.160044,5.409412400000001,1.1463493999999999,4.254605000000001,2.3474333,0.0,0.0
5.0711093,0.0,6.1913595,3.6093599999999997,15.855507000000001,2.487048,10.307281,0.0
3.7477193,0.0,6.9669905,10.156417999999999,15.417183999999999,6.7473955000000005,5.008285,0.0
4.663341,0.0,5.731221,3.6680496,13.5563965,3.0709996,5.775348999999999,0.0
1.4388127,0.0,4.019046299999999,6.637664,10.792557,1.234692,4.802050599999999,0.0
4.826194,0.0,6.867267999999999,5.6894436,13.001358999999999,5.4425893,5.200654,0.0
6.7202225,0.0,7.404462,6.7620759999999995,10.787564,2.884439,4.725186,0.0
4.9689794,1.7420943,3.3537027999999998,0.71533567,7.226153,2.647768,0.5143906,0.0
5.731521599999999,0.0,4.067844399999999,4.881827400000001,12.034794999999999,4.445221,3.9024723,0.0
3.3678098,0.0,6.867837,7.547996,12.570697000000001,4.5444765,2.5044912999999998,0.0
2.975751,0.0,6.781090700000001,5.9936852,11.12083,1.3105985,6.2160764,0.0
3.698686,0.0,6.5323944,10.608822,16.06325,3.7021693999999994,8.471634,0.0
2.3585916,0.0,7.0055532000000005,5.4904447,11.626431,3.1155145,5.010351999999999,0.0
2.5023572,0.0,4.693017,6.56455,10.531573,4.0936639999999995,3.3051459999999997,0.0
3.7641516000000004,0.0,5.891551,10.604073,14.719279,2.6874118,3.7398856,0.0
1.3742591,0.49646625,3.8033946000000003,6.3787355,11.524558,3.5320400000000003,0.79977846,0.0
4.8918767,0.0,4.437579,5.383885,12.340318,2.8935995,5.149195,0.0
7.228016,0.19599803,3.5961583,8.316736,10.368815,4.7917905,2.8574033,0.0
2.3687477,0.0,5.469547,11.778634,12.237627,4.5269527,2.8285009999999997,0.0
3.4827924,0.0,7.415562599999999,6.1511874,11.307595,1.831066,6.1409173,0.0
3.282043,0.0,6.8204460000000005,1.2635513999999999,9.584779,3.270133,5.808016,0.0
3.2178035,0.0,6.5455985,8.267503,12.952850999999999,2.1955814,4.680493,0.0
6.9124856,0.0,5.127686,0.9708945999999999,11.436216,3.6739259,6.4282203,0.0
3.4074788000000003,0.6555051,6.674713000000001,3.5404725,7.5392966,1.7296897,0.67841494,0.0
1.5654823,0.0,7.464094,8.488056,14.198369,2.0645962,3.6701045,0.0
1.013933,0.0,7.464745,8.513906,16.127441,1.4455873,6.4090953,0.0
4.3853703,1.058928,4.4371758,2.265364,8.338906,4.244577,0.57352436,0.0
4.830879,0.0,2.0305412,4.650789,10.7525015,2.86973,5.745706,0.0
5.62171,0.0,2.543951,5.593725,15.374812,3.8809697999999995,6.8571805999999995,0.0
1.5259343,0.7630861,4.8113345999999995,8.694957,7.7792573,0.9767795,1.3772087,0.0
2.0130928,0.0,8.562938,9.452465,15.294979000000001,3.0190086,6.4911655999999995,0.0
0.6154586999999999,1.2799635,6.1612540000000005,7.055385,8.764657000000001,3.0210423,0.19255878,0.0
1.9153083999999998,0.0,6.4880033,6.2673559999999995,10.018672,4.485277,1.8122388999999999,0.0
5.3747597,0.0,7.1738157000000005,8.603638,14.241361999999999,3.3449313999999997,8.198621000000001,0.0
4.5604059999999995,0.0,5.4007515999999995,7.6275144,9.760791000000001,2.2550888,1.6880243000000001,0.0
4.1406865,0.0,6.515036599999999,8.110514,13.720432999999998,3.4089803999999995,7.3509583,0.0
4.1133027,0.0,4.362316000000001,5.328930000000001,15.962635999999998,2.8474925,8.783894,0.0
2.8010685,0.0,2.718486,6.359816599999999,8.887758999999999,1.3755935,2.7268145,0.0
5.3302274,0.0,4.9274197,4.0998654000000005,9.375188,4.9462585,1.8159537000000001,0.0
4.0241,0.0,6.330628,8.893124,14.118922,4.796145,5.337626,0.0
3.7481129999999996,0.0,8.520183,7.8057555999999995,11.10855,2.7312517000000005,1.8250060000000001,0.0
1.4024845,0.035001356000000004,4.6154957,3.5350754,12.312567,4.668157,1.367385,0.0
4.752595400000001,0.0,6.9277477,8.9212265,13.088632,6.0835676,1.6964471,0.0
6.0178833,0.34550306,2.736121,6.400071,8.996158,4.220087,1.4410211000000002,0.0
1.5514516,0.0,7.025204700000001,10.233991,15.3449955,5.1105623,6.150696,0.0
4.270084,0.0,4.716158,10.599186,17.307417,3.1098369999999997,8.693050999999999,0.0
7.102671000000001,0.0,4.5456085,2.5821874,13.121747000000001,3.3964442999999997,7.344541,0.0
6.576755,0.0,4.529115,6.127603,17.472246,4.8480706,7.8047905,0.0
5.5154333,0.0,6.167885,7.3479314,14.171339999999999,4.1716576000000005,5.1876625999999995,0.0
5.7925334,0.0,7.938738000000001,7.327482000000001,16.932106,4.6980515,8.482882,0.0
6.3287325,0.0,6.63048,2.7186263,13.053317999999999,3.2516794,6.8459826,0.0
1.657663,0.0,1.907155,4.447209,11.40973,3.0870623999999998,7.9187856,0.0
5.802598000000001,0.0,5.8768663,7.7929244,15.13062,3.3741790000000003,8.838682,0.0
4.4217114,0.0,7.942130000000001,7.642966700000001,17.40105,3.4882321000000003,9.165375,0.0
6.47613,0.0,6.639048599999999,6.934042,16.838783,3.3184555000000002,7.283564,0.0
0.522371,0.023037377999999997,4.344493,8.966136,11.879783,2.4404847999999997,0.38020587,0.0
4.692359400000001,0.6666289000000001,3.5044832,2.2581995,8.260339,3.4070828,2.650429,0.0
0.7384388000000001,0.0,7.545045399999999,9.644052499999999,15.105084,5.3211803,5.805553400000001,0.0
0.14475258,2.4887805,3.4576867,1.5945694,5.674337,1.6464157,0.14031233,0.0
3.5551239999999997,0.0,8.599419000000001,7.980236,14.454205499999999,2.8471086,5.87683,0.0
1.8300884999999998,5.9991913,3.2862232000000002,2.6368153,7.281111200000001,2.1564784,0.0,0.0
5.340529,0.0,5.1019505999999994,6.96213,12.107703,3.6019287,5.6511135,0.0
0.91831136,0.083962485,3.4983565999999997,6.7194476,5.4307419999999995,1.8301406999999998,3.6853394999999995,0.0
0.0,6.442605,3.4948582999999998,0.5368578,2.8485296,1.8668596000000002,0.0,0.0
2.663535,0.2762563,2.367126,7.065449,7.904128599999999,2.5652285,2.9363867999999997,0.0
3.7428803,1.2743603000000001,3.3937328,3.0967715,10.363114,2.962125,0.0,0.0
7.447841,0.0,6.4696083,2.4705777,13.614619,3.7066800000000004,6.765854400000001,0.0
2.0734115,0.0,5.5375323,8.997592,16.177984,1.1736735,7.181628,0.0
5.146891,0.0,2.910948,0.8759296,9.444094999999999,2.6654649,6.467106299999999,0.0
4.448233999999999,0.0,8.7859745,10.383569999999999,11.780839,2.8173916,6.2456830000000005,0.0
7.886209,0.0,3.5656065999999997,4.4529843,17.062065,4.621632599999999,5.146891,0.0
3.2686923,0.0,7.697381,9.115592999999999,16.503462,3.0240254,8.708196000000001,0.0
3.1700141,0.0,6.3628836,7.0907,12.991405,3.0412796,4.325759400000001,0.0
3.9470294000000004,0.0,5.440674,8.917316,16.734169,4.079171700000001,6.8343815999999995,0.0
4.0118227,0.0,6.612651,8.008685,15.9588,2.0579705,8.538737,0.0
1.0564675,0.0,7.364073299999999,8.947988,15.484597,3.0916672000000003,5.384116000000001,0.0
3.6737349999999998,0.0,8.948535000000001,10.026341,16.177244,5.198452,8.842343,0.0
4.8463974,0.0,7.6557336,5.856124400000001,15.653391000000001,5.5137563,3.3289154,0.0
6.892106500000001,0.0,5.612479,5.629149,14.741432999999999,2.9075365,8.786411,0.0
1.3356377000000001,0.36413607,4.6626406,6.2716355,6.2993093,1.9311327,3.2750347,0.0
3.5326123,0.0,5.802887,4.4364614,10.088686000000001,1.8771397,4.277001,0.0
2.0666349999999998,0.07856701,6.317521,4.944048,7.921396700000001,0.0076810317,1.1098344,0.0
3.9118587999999996,0.0,8.54235,4.337749,15.597991,3.4230452000000007,4.969676,0.0
2.2420716,0.0,6.586755800000001,8.410113,11.086326,3.8273644,6.639848700000001,0.0
4.639835,0.0,8.483830000000001,8.789646000000001,17.148046,3.0819547000000003,7.053389500000001,0.0
2.1554594,0.0,7.771199,7.8057284,11.672023,0.7882916999999999,6.705638400000001,0.0
7.076136999999999,0.0,6.536698,6.556592,16.028944,3.4762730000000004,8.852186999999999,0.0
6.378904,0.0,5.8977056,5.359382,13.507760000000001,4.460910299999999,3.9101187999999993,0.0
5.6204032999999995,0.0,7.857044,8.689758,17.208937,3.5154147000000004,7.3093642999999995,0.0
1.5110415000000001,0.0,8.22134,8.006936,15.874944000000001,2.882417,9.048033,0.0
5.086578,0.0,3.5811284,3.9244586999999997,14.307101000000001,3.9287229,4.215404,0.0
1.4794348,0.0,8.751641000000001,6.7673745,11.797175,2.3162602999999997,5.060874,0.0
5.096168,0.0,5.75333,6.311726599999999,10.751014,3.110973,4.127515,0.0
1.2034352,0.0,3.2521522000000003,7.211186,14.62429,2.2369127,7.804982000000001,0.0
2.9247577000000002,0.0,7.75753,7.6524224,14.94687,2.6194962999999998,7.372121300000001,0.0
6.7147559999999995,0.0,5.1943803,4.783212000000001,11.702169999999999,3.4086687999999996,4.428756,0.0
5.0963926,0.0,8.059225999999999,9.199038,14.530356,3.978363,2.7381046,0.0
4.0460114,0.0,5.2354317,8.149047999999999,15.457882999999999,2.9054036,7.475564,0.0
2.828866,0.0,6.645677,5.4931846,14.1051235,4.1222935,3.5001843,0.0
4.658657,0.0,5.9663525,5.8586426,11.910277,2.7923055,6.108956299999999,0.0
2.355696,0.0,6.7195472999999994,6.3361773,13.09457,2.2692997000000004,4.3207345,0.0
4.2873163,0.0,2.9362037,5.719303,12.572811999999999,3.2469919999999997,3.015207,0.0
2.255125,0.0,8.463248,7.8888083,11.274728,1.6228141999999999,4.9289346,0.0
5.1092157,0.0,2.0320077000000003,1.4170493999999998,12.184693,2.1097314,5.494105,0.0
1.6678549999999999,0.0,7.628836,10.065045,11.449405,3.6343486000000005,3.9347875,0.0
7.395792500000001,0.0,6.9911823,5.8091383,12.798672999999999,1.4600414,5.5743127,0.0
2.9832463,0.0,4.3664474,6.390545400000001,11.809781,3.1633673,1.060537,0.0
3.8813553,0.0,4.3803053,6.7502949999999995,18.391619,4.3507047,4.2940593,0.0
2.2496433,0.0,5.499411,9.132353,14.638618,3.6185586000000005,8.783428,0.0
0.0,0.9822583,3.8801134,4.1967435,5.843694999999999,1.0014688,2.3159509999999996,0.0
4.929824,0.0,6.937981599999999,7.448853,12.949192,4.0610876000000005,4.2944427,0.0
8.138667,0.0,8.102273,5.2642703,14.285445000000001,3.7120309999999996,7.3733974,0.0
2.6529284,0.0,7.4839725,10.978832,15.456762,2.8623722000000003,4.785521,0.0
2.2996263999999997,0.0,2.2474057999999997,3.3624544000000003,11.292615,0.9351538,6.259335500000001,0.0
9.203555,0.0,6.9460955,5.114129,14.318204000000001,4.111731,4.7806273,0.0
3.9515976999999998,0.0,3.2987095999999996,4.188143,12.385978,3.0121791,6.932397,0.0
4.3303933,0.0,8.976495,6.894080000000001,13.918409,1.8016356,6.1649165,0.0
2.5291580000000002,0.0,5.2102222000000005,4.2183722999999995,9.635047,3.4941362999999996,6.709300999999999,0.0
